62
68
70
73
75
65
69
71
67
70
60
64
72
69
67
68
67
58
73
65
67
68
66
67
60
58
64
68
63
57
69
63
71
72
60
67
65
60
75
69
73
72
65
64
62
71
72
70
62
67
61
66
65
60
61
58
53
57
55
63
54
61
51
59
46
51
54
66
54
55
65
50
64
71
66
70
68
61
51
54
55
49
59
47
47
48
50
48
55
53
50
51
50
47
52
52
54
61
60
57
59
64
66
66
69
68
68
71
74
71
77
77
80
77
78
85
85
86
87
86
84
86
89
88
87
88
86
92
90
93
94
84
91
88
81
90
83
86
78
85
82
83
82
91
83
87
88
89
84
84
84
87
79
85
87
87
77
78
76
77
82
87
84
84
87
88
87
90
92
86
91
91
92
91
93
93
90
87
86
95
87
96
91
95
91
94
97
95
96
89
93
85
89
96
95
96
92
95
97
94
86
87
83
96
86
96
91
88
93
92
88
89
88
89
89
92
96
86
90
82
92
91
80
82
86
87
85
84
83
85
82
76
84
83
86
78
85
81
80
78
75
82
69
77
76
78
77
77
74
72
72
65
61
56
62
61
62
56
62
56
55
60
63
62
61
62
70
65
70
68
71
66
69
76
62
68
57
69
71
62
61
63
61
61
75
68
77
72
78
71
79
80
79
77
77
77
77
63
76
78
69
76
75
71
71
65
76
73
74
67
73
72
73
74
72
73
73
66
70
74
66
72
72
71
72
71
69
63
64
57
69
66
68
57
67
56
50
59
59
62
44
42
40
48
48
48
55
49
52
55
50
55
47
61
64
63
63
63
63
63
62
62
60
65
62
61
62
59
61
63
67
72
72
65
70
72
72
66
70
77
69
72
74
75
77
76
76
75
72
81
78
73
70
76
67
73
73
75
65
66
64
69
79
76
81
68
58
79
81
80
83
81
69
82
89
86
85
79
80
81
86
83
82
88
78
91
91
89
90
84
81
90
84
90
89
88
88
80
88
89
79
86
90
88
80
91
81
88
91
81
92
81
85
87
92
87
93
88
92
88
95
87
86
96
87
96
89
95
89
90
94
94
91
94
99
98
88
89
96
98
90
93
90
90
97
97
89
89
83
84
95
81
90
91
90
90
96
90
88
84
90
84
90
94
80
87
84
86
89
83
93
86
83
86
83
79
76
78
80
79
67
75
74
73
73
76
74
71
68
69
66
72
69
58
58
57
55
62
65
64
55
58
69
66
60
66
65
74
75
66
74
75
71
74
72
63
74
66
74
68
68
75
63
72
70
66
70
71
66
69
73
71
63
62
62
60
56
57
69
67
67
69
68
67
64
59
66
61
51
51
72
59
60
59
67
60
61
60
52
61
61
57
55
43
45
47
51
51
59
56
56
48
52
46
45
48
49
46
66
67
68
63
67
68
67
49
51
65
51
54
62
67
45
45
63
65
63
61
61
62
65
65
57
71
68
68
74
68
81
77
73
80
79
83
85
81
81
86
84
87
82
88
89
80
83
90
83
86
78
84
76
80
83
84
79
79
79
78
69
74
75
78
79
70
70
74
75
75
79
76
80
69
77
81
77
74
76
74
73
74
75
71
74
74
84
80
77
78
87
87
81
82
85
89
83
88
89
88
85
84
93
90
92
93
95
93
89
94
87
93
88
95
97
89
88
91
96
88
96
93
87
89
80
93
91
94
95
95
91
88
73
82
96
88
93
93
98
91
90
97
84
84
96
95
89
81
91
81
89
84
89
87
90
95
94
85
89
87
88
90
85
85
78
83
78
76
78
72
75
73
71
72
72
70
69
67
67
72
63
62
64
65
64
67
55
48
55
64
61
66
66
74
69
67
70
64
75
69
73
71
66
68
73
68
61
69
70
73
65
75
73
70
72
67
74
68
72
70
57
76
75
70
67
64
60
64
68
63
60
49
55
57
48
50
49
48
45
44
48
61
53
67
50
41
45
42
46
45
49
48
42
49
47
59
45
59
36
58
49
60
38
62
68
69
64
61
63
63
61
56
56
63
59
56
53
66
52
54
58
62
57
56
52
64
61
62
61
60
60
60
64
59
65
69
71
65
77
68
77
77
78
76
76
75
75
81
80
85
86
83
81
83
81
84
81
89
84
82
87
81
89
84
80
85
82
88
84
88
85
75
78
86
83
89
85
79
81
84
85
78
79
86
78
79
80
79
77
82
81
86
72
82
88
92
82
88
85
85
91
88
89
82
91
92
95
96
91
88
96
88
95
88
87
86
84
96
95
86
98
99
87
88
89
93
94
89
91
96
94
86
87
94
93
93
96
96
90
94
92
93
87
97
88
87
89
88
89
89
89
90
92
87
95
85
86
85
83
85
84
83
87
89
81
86
77
77
71
79
75
74
82
82
77
77
69
76
75
74
70
73
69
68
65
63
61
57
63
60
60
72
58
60
74
72
68
74
76
74
67
65
62
74
74
68
73
71
74
73
62
71
73
73
72
70
72
74
62
60
66
72
69
61
63
62
61
63
56
60
60
62
60
60
59
49
60
51
52
52
57
48
55
56
53
54
49
48
58
53
53
46
59
59
52
46
44
54
50
42
48
50
55
51
59
51
56
62
53
48
55
60
43
50
41
52
58
59
60
62
58
59
54
65
62
56
65
69
69
70
74
67
68
76
67
79
77
77
81
79
83
83
84
76
80
86
83
90
90
86
91
89
85
84
89
81
82
83
85
80
82
80
89
78
83
79
79
79
77
78
77
85
