9.01109797632896e-08,1.93337401306916e-07,1.0713519198043e-07,2.01834861782833e-07
1.81936449183517e-07,1.35581337900028e-07,1.52183211602556e-07,9.18757723174258e-08
1.10890298637175e-07,1.33140769909328e-07,1.60394995336523e-07,1.76511644967718e-07
2.54973166406277e-07,1.20595494437637e-07,2.26633387850712e-07,2.99107034371707e-08
1.48920974928506e-07,1.48039550773433e-07,1.24494250631624e-07,1.23438528263556e-07
2.24397955526528e-07,3.85557511004558e-08,2.45516964238431e-07,1.06820799600496e-07
1.56801744290067e-07,1.66066690864654e-07,1.12691577831476e-07,1.25262725966173e-07
2.10241089295427e-07,1.24334529884872e-07,1.79800621664299e-07,5.9883413767361e-08
1.28671209918626e-07,2.12460816875673e-07,8.17604221973895e-08,1.87797990094278e-07
2.25524057422622e-07,1.07595191440293e-07,2.03824374967473e-07,4.75394633498563e-08
2.20794484225337e-07,7.67756164152673e-08,2.18714146122877e-07,7.05703105127825e-08
1.89339122568667e-07,9.95570756978346e-08,2.04355722579895e-07,1.25791769752963e-07
2.29588816929544e-07,6.77837606619537e-08,2.63330425618716e-07,1.45693261364084e-07
1.64101590458825e-07,1.43635778281851e-07,1.46814721883379e-07,1.23517073205332e-07
1.99214162870476e-07,1.6044852630327e-07,1.50122510445888e-07,9.27049893332726e-08
1.74754169821023e-07,9.89708979981889e-08,1.82414685855403e-07,1.11943451780165e-07
1.80839827483676e-07,1.18649093381422e-07,1.70493319698347e-07,1.02188728427701e-07
2.36270240678656e-07,6.0370081083616e-08,2.39967330906922e-07,7.35203370659083e-08
1.29541918418111e-07,1.50262547534018e-07,1.19508773259172e-07,1.41704168780882e-07
1.5977060669595e-07,1.13434349536241e-07,1.61872018477216e-07,1.16375492508545e-07
7.43795876036977e-08,2.11945805711515e-07,9.71514617828774e-08,2.20968567975531e-07
7.1846759405949e-08,1.710047806687e-07,1.342656980354e-07,2.05202231574969e-07
6.48131911184257e-08,1.79589702596738e-07,1.39519891834311e-07,2.17985118192249e-07
1.46002544521036e-07,8.90321284003995e-08,1.92813014918973e-07,1.54229814248194e-07
1.09598675267928e-07,1.6929750097266e-07,1.18397770238807e-07,1.75122260756947e-07
1.36853145939739e-07,2.21677626409785e-07,5.65921307275128e-08,1.83343545720466e-07
2.2471967802057e-07,7.18474256124862e-08,2.3702019830265e-07,1.04123452117668e-07
2.46908881252906e-07,9.37332133526655e-08,2.43313451503846e-07,8.38054611977598e-08
2.24277383067869e-07,1.12810369857377e-07,1.99706207231991e-07,4.80458551653875e-08
1.3821815918734e-07,1.53652082687358e-07,1.16965620851401e-07,1.34854215529881e-07
1.23435988558181e-07,1.1185767277292e-07,1.74603229925131e-07,1.66619277357472e-07
1.90587192382061e-07,9.48145306526598e-08,1.84834642521034e-07,8.26447965614658e-08
1.76999539296669e-07,1.1891927100254e-07,1.637165521732e-07,9.80615396576171e-08
1.55997053674298e-07,1.56929080504868e-07,1.19934083663868e-07,1.21143881303734e-07
2.35322777887095e-07,8.07842325655732e-08,2.28115986575491e-07,5.64463087368802e-08
2.12958733686046e-07,5.63071641036185e-08,2.24906367047353e-07,9.16621427562437e-08
1.30350782540694e-07,1.35413265708479e-07,1.51822309092313e-07,1.56190395220019e-07
1.46793979472024e-07,1.1138632270003e-07,1.88818217621509e-07,1.62821251012163e-07
